"INTERNAL,N,6,0","INACTIVE,L","PART_NO,C,20","DESC,C,70","DESC1,C,70","PRINTD1,L","TYPE,C,1","GROUP,N,6,0","GROUP1,N,4,0","GROUP2,N,4,0","GROUP3,N,4,0","SALE_ACC,N,5,0","BUY_ACC,N,5,0","UNIT,C,10","BIN,C,10","PRICE1,N,13,3","QTY1,N,9,2","PRICE2,N,13,3","QTY2,N,9,2","PRICE3,N,13,3","QTY3,N,9,2","PRICE4,N,13,3","QTY4,N,9,2","PRICE5,N,13,3","QTY5,N,9,2","SPRICE,N,13,3","SDATE1,D","SDATE2,D","COST,N,14,4","FACTOR,N,7,3","PUR_QTY,N,14,3","PUR_AMOUNT,N,15,3","QTY,N,12,3","BACKORDER,N,12,4","ONORDER,N,12,4","ONLAYBY,N,10,2","LASTSOLD,D","LASTBUY,D","LASTORDER,D","MINIMUM,N,8,0","MAXIMUM,N,8,0","TAXCODE,C,3","TAXCODE1,C,3","NOTES,C,57","TRACKSER,L","SUPPLIER,N,4,0","EDITQTY,L","BLOCKDISC,L","EDITPRICE,L","SELLUNIT,N,6,0","BUYUNIT,N,6,0","MADEUP,L","BFQTY,N,12,3","BFCOST,N,15,4","SPICTURE,C,80","USRPROMPT,C,80","EXPIRY,L","S_POINTS,N,8,0","USESCALE,L","CON_OUT,N,11,3","CON_IN,N,11,3","RELEASEDON,D","WEBSTORE,L","FROMTIME,C,5","TOTIME,C,5","COSTDATE,D","COSTDATE1,D","TEMPCOST,N,15,3","DAYS,N,5,0","BLOCKFRAC,L","MINSELL,N,13,3","SELLCHANGE,D","SPECIALS,N,3,0"
3847,FALSE,6950620000000,ANGEL COTTON SAWABS 400 SWABS,,FALSE,,21,0,0,0,0,0,,,3500,0,0,0,3200,0,0,0,0,0,3800,3/3/2025,3/5/2025,1333.34,0,0,0,20,0,0,0,7/15/2025,4/15/2025,,0,0,G,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/15/2025,0
3848,FALSE,56746,KIKI TISSUE SMALL,,FALSE,,12,0,0,0,0,0,,,227.7,1,0,0,223.15,3,0,0,0,0,216.315,3/3/2025,3/5/2025,81.25,0,0,0,48,0,0,0,,8/15/2023,,0,0,G,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3849,FALSE,6156000000000,SOFT CARE WIPE 40WIPES,,FALSE,,20,0,0,0,0,0,,,1320,0,0,0,1100,0,0,0,0,0,0,,,500,0,0,0,-1,0,0,0,5/6/2025,2/14/2024,,2,0,G,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,28,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3850,FALSE,6156000000000,SOFTCARE BABY WIPE 80PC,,FALSE,,3,0,0,0,0,0,,,2459.16,0,0,0,2409.98,0,0,0,0,0,0,,,750,0,0,0,0,0,0,0,1/29/2025,8/15/2023,,2,0,G,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
3851,FALSE,6936630000000,HAND GLOVE SPONGE,,FALSE,,6,0,0,0,0,0,,,1234.2,1,0,0,1099.56,3,0,0,0,0,0,,,211.12,0,0,0,0,0,0,0,4/5/2024,8/15/2023,,2,0,G,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3852,FALSE,9321550000000,CAR FRESH,,FALSE,,13,0,0,0,0,0,,,10721.72,1,0,0,10507.29,0,0,0,0,0,0,,,3500,0,0,0,0,0,0,0,11/2/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3853,FALSE,3337870000000,LAROCHE-POSAY SHOWER GEL 400ML,,FALSE,,6,0,0,0,0,0,,,25047,0,0,0,22314.6,3,0,0,0,0,0,,,8650,0,0,0,-2,0,0,0,7/15/2024,8/18/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3854,FALSE,5060230000000,VISAGE LAUNDRY MATE DETERGENT 4L,,FALSE,,11,0,0,0,0,0,,,15000,0,0,0,14700,3,0,0,0,0,14250,3/3/2025,3/5/2025,8500,0,0,0,0,0,0,0,9/19/2024,5/24/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,9,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/24/2024,0
3855,FALSE,6153688956,MISS BABU\Y LIP GLOSS,,FALSE,,23,0,0,0,0,0,,,1980,0,0,0,1940.4,3,0,0,0,0,1881,3/3/2025,3/5/2025,535,0,0,0,10,0,0,0,1/17/2024,11/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3856,FALSE,5060030000000,THE PINK MIRACLE CLEANSING PASTE 850G,,FALSE,,25,0,0,0,0,0,,,7590,0,0,0,7438.2,3,0,0,0,0,0,,,2500,0,0,0,0,0,0,0,4/18/2024,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3857,FALSE,6182000000000,CARTONE CLARIFYING CREAM 330ML,,FALSE,,1,0,0,0,0,0,,,2474.25,1,0,0,2424.76,3,0,0,0,0,0,,,1000,0,0,0,2,0,0,0,2/10/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
3858,FALSE,5011420000000,HARPIC ACTIVE TOILET CLEANING GEL 750ML,,FALSE,,12,0,0,0,0,0,,,5500,0,0,0,5200,3,0,0,0,0,4275,3/3/2025,3/5/2025,3084,0,0,0,5,0,0,0,6/2/2025,4/15/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/15/2025,0
3859,FALSE,20674,ROUND WOODEN BACK SPONGE,,FALSE,,6,0,0,0,0,0,,,4500,0,0,0,4200,3,0,0,0,0,0,,,2250,0,0,0,4,0,0,0,6/28/2025,4/18/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,24,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3860,FALSE,5012250000000,BEAUTY FORMULAS GENTLE CLEANSING WIPES,,FALSE,,25,0,0,0,0,0,,,3300,0,0,0,3234,3,0,0,0,0,0,,,1375,0,0,0,0,0,0,0,9/30/2024,12/8/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3861,FALSE,8801040000000,DORCO  TWIN  BLADE 3IN1 SHAVING STICK,,FALSE,,21,0,0,0,0,0,,,726,0,0,0,711.48,3,0,0,0,0,689.7,3/3/2025,3/5/2025,140,0,0,0,30,0,0,0,5/28/2025,12/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,25,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3862,FALSE,8801040000000,DORCO TWIN BLADE 5 IN 1 SHAVING STICK,,FALSE,,21,0,0,0,0,0,,,1200,1,0,0,1100,3,0,0,0,0,1140,3/3/2025,3/5/2025,375,0,0,0,50,0,0,0,7/23/2025,9/10/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,60,,FALSE,7:00,20:00,,,0,0,FALSE,0,9/10/2024,0
3863,FALSE,6154000000000,SNIPER 200ML,,FALSE,,14,0,0,0,0,0,,,4098.6,0,0,0,4016.63,3,0,0,0,0,0,,,2000,0,0,0,14,0,0,0,6/25/2025,12/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,18,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
3864,FALSE,5012250000000,BEAUTY FORMULAS CUCUMBER FACIAL WIPES,,FALSE,,25,0,0,0,0,0,,,3300,0,0,0,3200,3,0,0,0,0,0,,,1750,0,0,0,0,0,0,0,9/21/2024,5/31/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3865,FALSE,20675,MULTI COLOR HANDKERCHIEF,,FALSE,,21,0,0,0,0,0,,,303.6,0,0,0,297.53,3,0,0,0,0,288.42,3/3/2025,3/5/2025,100,0,0,0,59,0,0,0,7/18/2025,12/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3866,FALSE,20676,WHITE HANDKERCHIEF,,FALSE,,21,0,0,0,0,0,,,700,0,0,0,650,3,0,0,0,0,665,3/3/2025,3/5/2025,147,0,0,0,-50,0,0,0,2/28/2025,12/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,11/18/2024,0
3867,FALSE,20677,CAR KEY COVER,,FALSE,,35,0,0,0,0,0,,,3036,0,0,0,2975.28,3,0,0,0,0,0,,,834,0,0,0,7,0,0,0,1/18/2025,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3868,FALSE,5060030000000,THE PINK OXI STAIN REMOVER 500ML,,FALSE,,25,0,0,0,0,0,,,7590,0,0,0,7438.2,3,0,0,0,0,0,,,3000,0,0,0,2,0,0,0,11/25/2024,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3869,FALSE,5010290000000,DR. BECKMANN CARPET STAIN REMOVER 650ML,,FALSE,,25,0,0,0,0,0,,,7590,0,0,0,7438.2,3,0,0,0,0,0,,,3000,0,0,0,1,0,0,0,12/10/2024,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3870,FALSE,5060030000000,ARIEL STAIN REMOVER 500ML,,FALSE,,25,0,0,0,0,0,,,7590,0,0,0,7438.2,3,0,0,0,0,0,,,3000,0,0,0,0,0,0,0,,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3871,FALSE,6923540000000,QUEEN AIR FRESHNER MOTH TABLET 200G,,FALSE,,21,0,0,0,0,0,,,1973.4,0,0,0,1933.93,3,0,0,0,0,1874.73,3/3/2025,3/5/2025,600,0,0,0,0,0,0,0,3/3/2025,8/15/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3872,FALSE,6161110000000,SENSODYNE DEEP CLEAN TOOTHPASTE 75ML,,FALSE,,9,0,0,0,0,0,,,2580.6,0,0,0,2528.99,3,0,0,0,0,0,,,1083.34,0,0,0,0,0,0,0,12/8/2023,8/15/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3873,FALSE,6923540000000,QUEENZ DOUBLE CAMPHOR 300G,,FALSE,,12,0,0,0,0,0,,,2277,0,0,0,2231.46,3,0,0,0,0,2163.15,3/3/2025,3/5/2025,791,0,0,0,0,0,0,0,6/22/2024,8/15/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3874,FALSE,8720180000000,PERSIL NON BIO LIQUID DETERGENT 1431ML,,FALSE,,11,0,0,0,0,0,,,18216,1,0,0,17851.68,3,0,0,0,0,17305.2,3/3/2025,3/5/2025,8500,0,0,0,1,0,0,0,,8/15/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3875,FALSE,5060150000000,GERMICIDE DISINFECTANT 4 LITRES,,FALSE,,12,0,0,0,0,0,,,13200,0,0,0,12936,3,0,0,0,0,12540,3/3/2025,3/5/2025,6700,0,0,0,1,0,0,0,4/7/2025,12/8/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3876,FALSE,8690760000000,SILVER EXPRESS EASY SHINE SHOE SHINE 6ML,,FALSE,,25,0,0,0,0,0,,,1669.8,1,0,0,1636.4,6,0,0,0,0,0,,,687.5,0,0,0,4,0,0,0,6/27/2025,8/15/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,36,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3877,FALSE,6952570000000,BIG MY LUBEI FRESHENER 300G,,FALSE,,13,0,0,0,0,0,,,5577,1,0,0,5465.46,3,0,0,0,0,0,,,1500,0,0,0,0,0,0,0,12/14/2023,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3878,FALSE,5055260000000,BLOOME SCENTED CANDLE 95G,,FALSE,,13,0,0,0,0,0,,,5019.3,0,0,0,4918.91,3,0,0,0,0,0,,,1500,0,0,0,1,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3879,FALSE,810020000000,GOOD MOLECULES HYALURONIC ACID SERUM 75ML,,FALSE,,8,0,0,0,0,0,,,26500,1,0,0,26000,3,0,0,0,0,25175,3/3/2025,3/5/2025,15500,0,0,0,5,0,0,0,3/17/2025,11/18/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,11/18/2024,0
3880,FALSE,4528140000000,AUTO RAM MANTIC AIR FRESHENER,,FALSE,,13,0,0,0,0,0,,,2565.42,1,0,0,2514.12,3,0,0,0,0,0,,,1000,0,0,0,-1,0,0,0,1/26/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3881,FALSE,8001840000000,ORAL-B 2 IN 1 TOOTHPASTE 120g,,FALSE,,9,0,0,0,0,0,,,683.1,1,0,0,669.44,3,0,0,0,0,0,,,400,0,0,0,0,0,0,0,3/21/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3882,FALSE,5414670000000,PURE BLACK 200ML,,FALSE,,2,0,0,0,0,0,,,5009.4,1,0,0,4462.92,3,0,0,0,0,4758.93,3/3/2025,3/5/2025,1300,0,0,0,6,0,0,0,7/10/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,7,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3883,TRUE,6151100000000,PREMIER CARE NATURALS SOAP 55G,,FALSE,,6,0,0,0,0,0,,,135,1,0,0,130.95,6,0,0,0,0,0,,,91.5,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3884,FALSE,32251114229,FAMILY WELLNESS PLASTIC APPLICATOR TAMPONS 18TAMPO,,FALSE,,7,0,0,0,0,0,,,6831,1,0,0,6694.38,3,0,0,0,0,6489.45,3/3/2025,3/5/2025,3000,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3885,FALSE,6001140000000,MOUTH WASH LISTERINE FLAVOURS SPEARMINT 250ML,,FALSE,,9,0,0,0,0,0,,,5500,1,0,0,5170,3,0,0,0,0,0,,,1584,0,0,0,-1,0,0,0,8/9/2024,12/8/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3886,FALSE,8998870000000,GOOD MAMA FLORAL FRESH 170G,,FALSE,,11,0,0,0,0,0,,,950,1,0,0,920,3,0,0,0,0,902.5,3/3/2025,3/5/2025,177.1,0,0,0,58,0,0,0,4/12/2025,9/20/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/1/2025,0
3887,FALSE,8711600000000,COMFORT FABRIC CONDITIONER 750ML,,FALSE,,11,0,0,0,0,0,,,4554,1,0,0,4462.92,3,0,0,0,0,4326.3,3/3/2025,3/5/2025,1375,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3888,FALSE,9556605953,COMFORT FABRIC CONDITIONER 990ML,,FALSE,,11,0,0,0,0,0,,,7150,1,0,0,6820,3,0,0,0,0,6792.5,3/3/2025,3/5/2025,2875,0,0,0,0,0,0,0,,8/25/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3889,FALSE,5000190000000,BLOO LEMON TOILET BLOCKS 2x 38G,,FALSE,,12,0,0,0,0,0,,,3795,1,0,0,3719.1,3,0,0,0,0,3605.25,3/3/2025,3/5/2025,1100,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
3890,FALSE,5011420000000,AIR WICK FRESH N UP 375ML,,FALSE,,13,0,0,0,0,0,,,3848.13,1,0,0,3771.16,3,0,0,0,0,0,,,1000,0,0,0,0,0,0,0,4/12/2025,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3891,FALSE,5059000000000,BOTANICA FRESH PINEAPPLE & TUNISIAN ROSEMARY 205G,,FALSE,,13,0,0,0,0,0,,,6413.55,1,0,0,6285.28,3,0,0,0,0,0,,,2500,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3892,FALSE,5060190000000,AIRPURE 2IN1 REED DIFFUSER 30ML,,FALSE,,13,0,0,0,0,0,,,4489.5,1,0,0,4399.7,3,0,0,0,0,0,,,1800,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3893,TRUE,896,HARPIC ACTIVE FRESH,,FALSE,,12,0,0,0,0,0,,,1500,1,0,0,1400,3,0,0,0,0,1425,3/3/2025,3/5/2025,670,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,8/18/2023,0
3894,FALSE,16185132535,NEOCELL SUPERCOLLAGEN PEPTIDES 300G,,FALSE,,29,0,0,0,0,0,,,70000,1,0,0,69500,3,0,0,0,0,66500,3/3/2025,3/5/2025,64810,0,0,0,0,0,0,0,6/30/2025,1/14/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,1/14/2025,0
3895,FALSE,5011420000000,AIR WICK FRESH N UP LAVENDER 375ML,,FALSE,,13,0,0,0,0,0,,,3848.13,1,0,0,3771.16,3,0,0,0,0,0,,,1000,0,0,0,2,0,0,0,3/17/2025,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3896,FALSE,69224204,MIC MAN AIR FRESHENER VELVET MASK,,FALSE,,13,0,0,0,0,0,,,6413.55,1,0,0,6285.28,3,0,0,0,0,0,,,2500,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3897,FALSE,8001090000000,FEBREZE AIR MIST 300ML,,FALSE,,13,0,0,0,0,0,,,9500,1,0,0,9200,3,0,0,0,0,0,,,5833.34,0,0,0,26,0,0,0,7/21/2025,4/18/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3898,FALSE,8410100000000,AIR WICK SCENTED REED DIFFUSER OCEAN 200ML,,FALSE,,13,0,0,0,0,0,,,8337.63,1,0,0,8170.88,3,0,0,0,0,0,,,3500,0,0,0,0,0,0,0,3/15/2025,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3899,FALSE,8992750000000,STELLA SKYLINE DRAGON,,FALSE,,13,0,0,0,0,0,,,5130.84,1,0,0,5028.22,3,0,0,0,0,0,,,2000,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3900,FALSE,6487920000000,MR. GECKO INSECTIDE,,FALSE,,14,0,0,0,0,0,,,1518,1,0,0,1487.64,3,0,0,0,0,0,,,670,0,0,0,0,0,0,0,7/22/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
3901,FALSE,5285000000000,7 DAYS ALL PURPOSE CLEANER 750ML,,FALSE,,25,0,0,0,0,0,,,1980,1,0,0,1940.4,3,0,0,0,0,0,,,750,0,0,0,0,0,0,0,12/8/2023,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3902,TRUE,~92599,~MAMA LEMON DISHWASHING LIQUID 1100ML,,FALSE,,25,0,0,0,0,0,,,1300,1,0,0,1100,3,0,0,0,0,1235,3/3/2025,3/5/2025,820,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,8/20/2023,0
3903,TRUE,~69231,~ZARON BROWNSKIN COMPACT POWDER 13G,,FALSE,,28,0,0,0,0,0,,,11840.4,1,0,0,11603.59,3,0,0,0,0,11248.38,3/3/2025,3/5/2025,6250,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,1/7/2025,0
3904,FALSE,8809670000000,MARY & MAY TRANEXAMIC ACID GLUTATIONE EYE CREAM 30,,FALSE,,30,0,0,0,0,0,,,15500,1,0,0,15000,3,0,0,0,0,0,,,6650,0,0,0,5,0,0,0,7/23/2025,3/24/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,###############################################################################################################################################################################################################################################################,###############################################################################################################################################################################################################################################################,,,0,0,FALSE,0,7/8/2025,0
3905,FALSE,6151100000000,AIR WICK ESSENTIAL OILS BLOOMING LEMON 70G,,FALSE,,13,0,0,0,0,0,,,1115.4,1,0,0,1093.09,3,0,0,0,0,0,,,480,0,0,0,-1,0,0,0,4/1/2025,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,22,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3906,FALSE,3059940000000,AIR WICK FRESHMATIC MAX REFIL BIG HEAD 250ML,,FALSE,,13,0,0,0,0,0,,,3903.9,1,0,0,3825.82,3,0,0,0,0,0,,,1292,0,0,0,1,0,0,0,7/7/2025,12/8/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
3907,FALSE,6009700000000,AIR WICK GEL PEACH 45G,,FALSE,,13,0,0,0,0,0,,,1090.31,1,0,0,1068.51,3,0,0,0,0,0,,,529.27,0,0,0,13,0,0,0,1/5/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
